match_id,blue_win,blueChampionKill,blueFirstBlood,blueTowerKill,blueInhibitorKill,blueBaronKill,blueRiftHeraldKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,redChampionKill,redFirstBlood,redTowerKill,redInhibitorKill,redBaronKill,redRiftHeraldKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidgrubKill,blueAtakhanKill,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidgrubKill,redAtakhanKill,redDragonChemtech_DragonKill,redDragonEarth_DragonKill,blueDragonHextech_DragonKill,redDragonHextech_DragonKill,blue1_championId,blue1_position,blue2_championId,blue2_position,blue3_championId,blue3_position,blue4_championId,blue4_position,blue5_championId,blue5_position,red1_championId,red1_position,red2_championId,red2_position,red3_championId,red3_position,red4_championId,red4_position,red5_championId,red5_position,redDragonWater_DragonKill,blueDragonFire_DragonKill,blueDragonChemtech_DragonKill,redDragonAir_DragonKill,blueDragonWater_DragonKill,redDragonFire_DragonKill,blueDragonEarth_DragonKill,blueDragonAir_DragonKill,redDragonElder_DragonKill,blueDragonElder_DragonKill,blueTeamChampions,redTeamChampions
KR_7376290629,FALSE,15,FALSE,3,0,0,0,41252,523,128,12,28,TRUE,5,0,1,1,50440,592,182,13.6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,58,TOP,526,UTILITY,893,MIDDLE,22,BOTTOM,104,JUNGLE,799,TOP,143,JUNGLE,61,MIDDLE,42,BOTTOM,147,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7376249839,TRUE,27,FALSE,3,0,0,0,37072,415,102,10.2,14,TRUE,0,0,0,0,28531,360,92,9.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,TOP,76,JUNGLE,126,MIDDLE,42,BOTTOM,12,UTILITY,517,TOP,143,JUNGLE,777,MIDDLE,202,BOTTOM,78,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7375681151,TRUE,54,FALSE,10,2,1,1,72069,664,154,16.4,48,TRUE,4,0,0,0,68244,709,201,15.4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,154,TOP,234,JUNGLE,142,MIDDLE,81,BOTTOM,57,UTILITY,799,TOP,91,JUNGLE,39,MIDDLE,42,BOTTOM,555,UTILITY,0,2,0,1,0,0,0,0,0,0,0,0
KR_7375658630,TRUE,5,FALSE,1,0,0,0,19733,252,69,7.6,8,TRUE,0,0,0,0,18941,251,68,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,TOP,254,JUNGLE,42,MIDDLE,50,BOTTOM,518,UTILITY,92,TOP,143,JUNGLE,238,MIDDLE,22,BOTTOM,89,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7375334226,FALSE,14,TRUE,1,0,0,1,49332,670,163,13.8,30,FALSE,10,2,2,0,61896,752,182,15.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,150,TOP,102,JUNGLE,136,MIDDLE,42,BOTTOM,497,UTILITY,893,TOP,143,JUNGLE,777,MIDDLE,222,BOTTOM,78,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7375029038,FALSE,24,FALSE,5,0,0,1,53552,642,165,14.2,40,TRUE,10,1,1,0,62035,690,147,15.4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,897,TOP,143,JUNGLE,163,MIDDLE,799,BOTTOM,555,UTILITY,58,TOP,72,JUNGLE,61,MIDDLE,42,BOTTOM,497,UTILITY,0,0,0,0,0,1,1,0,0,0,0,0
KR_7374847207,FALSE,38,FALSE,6,0,1,1,70180,759,193,15.8,42,TRUE,10,2,1,0,72820,734,213,16,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,799,TOP,104,JUNGLE,7,MIDDLE,222,BOTTOM,412,UTILITY,154,TOP,5,JUNGLE,142,MIDDLE,202,BOTTOM,555,UTILITY,0,0,2,0,0,0,0,0,0,0,0,0
KR_7374807367,TRUE,33,FALSE,7,1,0,1,57611,692,171,14.6,21,TRUE,3,0,0,0,53833,701,177,14,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,799,TOP,60,JUNGLE,910,MIDDLE,901,BOTTOM,78,UTILITY,24,TOP,76,JUNGLE,157,MIDDLE,202,BOTTOM,526,UTILITY,0,0,0,2,0,1,0,0,0,0,0,0
KR_7374740369,FALSE,21,FALSE,1,0,0,1,40302,503,115,11.8,30,TRUE,5,0,0,0,48587,543,155,12.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,150,TOP,62,JUNGLE,50,MIDDLE,222,BOTTOM,12,UTILITY,157,TOP,234,JUNGLE,517,MIDDLE,42,BOTTOM,526,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7374712577,FALSE,27,TRUE,4,0,0,0,48709,532,144,12.8,37,FALSE,6,0,1,1,54747,554,114,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,887,TOP,234,JUNGLE,777,MIDDLE,42,BOTTOM,526,UTILITY,24,TOP,60,JUNGLE,163,MIDDLE,110,BOTTOM,888,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7374689036,TRUE,31,FALSE,9,1,1,0,57131,622,174,13.8,25,TRUE,5,1,0,1,47325,531,114,12.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,TOP,143,JUNGLE,777,MIDDLE,51,BOTTOM,111,UTILITY,78,TOP,76,JUNGLE,58,MIDDLE,222,BOTTOM,201,UTILITY,0,0,1,0,0,0,1,0,0,0,0,0
KR_7374641936,FALSE,22,TRUE,2,0,0,1,48282,624,203,12.8,24,FALSE,7,1,0,0,54620,737,176,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,897,TOP,120,JUNGLE,103,MIDDLE,222,BOTTOM,412,UTILITY,799,TOP,234,JUNGLE,45,MIDDLE,42,BOTTOM,53,UTILITY,2,0,0,0,0,0,0,0,0,0,0,0
KR_7374315432,FALSE,27,FALSE,6,0,1,1,56750,660,160,14.8,31,TRUE,9,1,1,0,63765,757,166,15.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,897,TOP,104,JUNGLE,910,MIDDLE,115,BOTTOM,432,UTILITY,893,TOP,76,JUNGLE,126,MIDDLE,222,BOTTOM,555,UTILITY,0,0,0,0,1,0,1,0,0,0,0,0
KR_7374283257,FALSE,6,FALSE,0,0,0,0,25251,367,93,9.4,21,TRUE,4,0,0,1,35983,416,118,10.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,106,JUNGLE,136,MIDDLE,42,BOTTOM,432,UTILITY,58,TOP,76,JUNGLE,238,MIDDLE,22,BOTTOM,78,UTILITY,0,0,0,0,1,1,0,0,0,0,0,0
KR_7373856002,FALSE,18,FALSE,4,0,0,1,46941,567,126,12.4,38,TRUE,8,1,1,0,54529,580,149,14.6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,23,TOP,113,JUNGLE,777,MIDDLE,110,BOTTOM,555,UTILITY,799,TOP,72,JUNGLE,84,MIDDLE,235,UTILITY,897,BOTTOM,0,0,0,1,0,0,1,0,0,0,0,0
KR_7373800653,FALSE,17,TRUE,2,0,0,1,40418,549,111,11.2,21,FALSE,3,0,0,0,44848,571,174,12.2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,154,JUNGLE,142,MIDDLE,15,BOTTOM,555,UTILITY,106,TOP,234,JUNGLE,893,MIDDLE,96,BOTTOM,497,UTILITY,1,0,1,2,0,0,0,0,0,0,0,0
KR_7373747993,FALSE,32,TRUE,4,0,1,1,66813,778,210,15.8,36,FALSE,7,1,1,0,68742,850,171,16.2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,78,TOP,143,JUNGLE,777,MIDDLE,81,BOTTOM,555,UTILITY,799,TOP,154,JUNGLE,22,BOTTOM,103,MIDDLE,111,UTILITY,0,0,1,0,0,0,0,1,0,0,0,0
KR_7373728060,FALSE,12,TRUE,4,0,0,0,41924,596,151,12,23,FALSE,5,0,1,1,48814,606,165,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,24,TOP,203,JUNGLE,84,MIDDLE,51,BOTTOM,201,UTILITY,79,TOP,234,JUNGLE,268,MIDDLE,81,BOTTOM,526,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7373683592,TRUE,30,FALSE,8,2,2,0,71223,863,220,16.6,20,TRUE,6,0,0,1,66826,898,241,15.8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,58,TOP,143,JUNGLE,234,MIDDLE,221,BOTTOM,12,UTILITY,799,TOP,163,JUNGLE,236,MIDDLE,42,BOTTOM,89,UTILITY,0,0,0,0,1,1,1,0,0,0,0,0
KR_7593009817,FALSE,20,FALSE,8,1,1,1,63559,768,222,16,35,TRUE,8,1,0,0,69970,910,195,16.8,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,83,TOP,113,JUNGLE,112,MIDDLE,21,BOTTOM,12,UTILITY,39,TOP,5,JUNGLE,85,MIDDLE,236,BOTTOM,78,UTILITY,1,0,0,2,0,0,0,0,1,0,0,0
KR_7592241096,TRUE,34,FALSE,10,2,0,1,59286,623,178,14.4,19,TRUE,1,0,0,0,47026,636,160,13.4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,27,TOP,141,JUNGLE,245,MIDDLE,157,BOTTOM,12,UTILITY,799,TOP,203,JUNGLE,24,MIDDLE,145,BOTTOM,526,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7591879217,TRUE,35,TRUE,6,0,0,1,48585,510,125,12.4,20,FALSE,1,0,0,0,37110,414,101,11.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,85,TOP,64,JUNGLE,901,MIDDLE,21,BOTTOM,526,UTILITY,14,MIDDLE,887,JUNGLE,114,TOP,81,BOTTOM,12,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7591815926,FALSE,7,TRUE,0,0,0,0,27341,399,124,10.2,14,FALSE,1,0,0,0,30228,417,107,10.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,TOP,5,JUNGLE,893,MIDDLE,202,BOTTOM,43,UTILITY,150,TOP,56,JUNGLE,163,MIDDLE,236,BOTTOM,267,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7591787762,TRUE,23,TRUE,1,0,0,0,31373,403,123,10.6,5,FALSE,0,0,0,0,23924,345,92,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,TOP,80,JUNGLE,893,MIDDLE,236,BOTTOM,350,UTILITY,114,TOP,5,JUNGLE,268,MIDDLE,81,BOTTOM,518,UTILITY,0,0,0,1,0,0,1,0,0,0,0,0
KR_7591720895,TRUE,33,FALSE,9,2,1,1,79681,1059,271,17.6,24,TRUE,7,1,0,0,73241,1052,225,17,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,TOP,887,JUNGLE,777,MIDDLE,81,BOTTOM,78,UTILITY,126,TOP,234,JUNGLE,61,MIDDLE,145,BOTTOM,497,UTILITY,1,4,0,1,0,0,0,0,0,0,0,0
KR_7591680106,FALSE,8,TRUE,2,0,0,0,31017,484,100,10.6,25,FALSE,5,0,0,1,39747,469,118,11.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,TOP,64,JUNGLE,13,MIDDLE,81,BOTTOM,526,UTILITY,114,TOP,950,JUNGLE,163,MIDDLE,22,BOTTOM,89,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7591627365,FALSE,15,FALSE,2,0,0,0,37660,545,135,11.6,24,TRUE,5,0,0,1,44092,504,156,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,799,TOP,5,JUNGLE,7,MIDDLE,236,BOTTOM,267,UTILITY,133,TOP,64,JUNGLE,103,MIDDLE,81,BOTTOM,43,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7590357370,FALSE,14,FALSE,3,0,0,0,44655,638,149,13,29,TRUE,9,1,0,1,53987,654,189,14.6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,164,TOP,887,JUNGLE,42,MIDDLE,145,BOTTOM,555,UTILITY,58,TOP,154,JUNGLE,34,MIDDLE,221,BOTTOM,78,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7589845149,TRUE,43,FALSE,10,2,0,1,58755,574,215,15,22,TRUE,3,0,0,0,44946,546,98,12.6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,TOP,876,JUNGLE,799,MIDDLE,222,BOTTOM,526,UTILITY,266,TOP,427,JUNGLE,126,MIDDLE,236,BOTTOM,80,UTILITY,1,0,0,0,0,0,1,0,0,0,0,0
KR_7589788818,FALSE,21,TRUE,1,0,1,0,59953,791,201,15.8,30,FALSE,9,2,0,1,67047,813,236,16.4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,897,TOP,5,JUNGLE,136,MIDDLE,96,BOTTOM,117,UTILITY,10,TOP,113,JUNGLE,799,MIDDLE,64,BOTTOM,235,UTILITY,1,1,0,0,0,2,0,0,0,0,0,0
KR_7588951881,TRUE,33,FALSE,7,1,1,1,72863,803,243,17,29,TRUE,6,1,0,0,66094,791,217,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,56,TOP,145,BOTTOM,61,MIDDLE,91,JUNGLE,32,UTILITY,893,TOP,59,JUNGLE,34,MIDDLE,81,BOTTOM,78,UTILITY,0,1,1,0,0,1,0,0,0,0,0,0
KR_7587368659,TRUE,38,FALSE,9,1,1,1,66704,674,169,15.6,41,TRUE,5,0,0,0,62957,664,164,15.2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,150,TOP,203,JUNGLE,90,MIDDLE,110,BOTTOM,80,UTILITY,240,TOP,5,JUNGLE,4,MIDDLE,145,BOTTOM,60,UTILITY,0,0,0,0,1,1,1,0,0,0,0,0
KR_7587295850,TRUE,17,FALSE,4,0,0,1,41296,596,134,12.4,17,TRUE,2,0,0,0,38058,510,124,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,TOP,238,JUNGLE,268,MIDDLE,110,BOTTOM,12,UTILITY,126,TOP,63,JUNGLE,42,MIDDLE,145,BOTTOM,78,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7587184794,TRUE,37,TRUE,10,2,1,1,65082,661,192,15.4,30,FALSE,3,0,0,0,58510,655,140,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,64,JUNGLE,119,BOTTOM,3,MIDDLE,60,UTILITY,114,TOP,9,JUNGLE,555,MIDDLE,18,BOTTOM,526,UTILITY,0,0,0,0,2,0,1,0,0,0,0,0
KR_7586594764,TRUE,22,TRUE,3,0,0,0,36066,388,115,10.4,10,FALSE,1,0,0,0,28900,408,91,9.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114,TOP,950,JUNGLE,55,MIDDLE,136,BOTTOM,80,UTILITY,24,TOP,238,JUNGLE,163,MIDDLE,145,BOTTOM,78,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7586407555,FALSE,9,TRUE,2,0,0,1,35368,517,97,11,21,FALSE,6,0,0,0,43602,519,138,12.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,240,TOP,107,JUNGLE,13,MIDDLE,42,BOTTOM,43,UTILITY,68,TOP,427,JUNGLE,166,MIDDLE,18,BOTTOM,78,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7583904245,TRUE,30,TRUE,2,0,0,0,35622,380,98,10.8,12,FALSE,2,0,0,0,30150,399,89,9.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,5,JUNGLE,103,MIDDLE,18,BOTTOM,79,UTILITY,58,TOP,20,JUNGLE,517,MIDDLE,42,BOTTOM,80,UTILITY,0,0,1,0,1,0,0,0,0,0,0,0
KR_7583829730,TRUE,42,TRUE,9,3,1,1,64257,633,204,16,20,FALSE,2,0,0,0,50326,673,133,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,133,TOP,76,JUNGLE,18,MIDDLE,145,BOTTOM,497,UTILITY,799,TOP,238,JUNGLE,69,MIDDLE,110,BOTTOM,518,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7583180015,TRUE,39,TRUE,10,1,0,1,62013,731,152,15.8,18,FALSE,3,0,0,0,50807,694,161,13.8,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,254,JUNGLE,103,MIDDLE,69,BOTTOM,60,UTILITY,76,TOP,20,JUNGLE,42,MIDDLE,498,BOTTOM,497,UTILITY,0,0,2,1,0,1,0,0,0,0,0,0
KR_7582456433,TRUE,21,FALSE,6,0,0,1,42783,529,152,12.2,7,TRUE,1,0,0,0,33451,506,107,10.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,234,JUNGLE,103,MIDDLE,145,BOTTOM,78,UTILITY,76,TOP,950,JUNGLE,893,MIDDLE,498,BOTTOM,497,UTILITY,0,0,1,0,0,1,0,0,0,0,0,0
KR_7582358850,TRUE,30,FALSE,6,0,0,1,44508,479,113,11.8,14,TRUE,2,0,0,0,38058,542,133,11.8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,TOP,200,JUNGLE,893,MIDDLE,119,BOTTOM,22,UTILITY,39,TOP,201,UTILITY,126,MIDDLE,81,BOTTOM,63,JUNGLE,0,0,1,1,0,0,1,0,0,0,0,0
KR_7581820297,TRUE,36,TRUE,6,1,0,1,56577,639,167,14.6,12,FALSE,1,0,0,0,42570,652,118,13.4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,17,TOP,72,JUNGLE,268,MIDDLE,18,BOTTOM,555,UTILITY,126,TOP,80,JUNGLE,893,MIDDLE,895,BOTTOM,235,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7581423343,TRUE,45,TRUE,7,0,1,1,64023,655,207,16.2,27,FALSE,3,0,0,0,53523,635,150,14.4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,887,TOP,107,JUNGLE,69,MIDDLE,145,BOTTOM,555,UTILITY,24,TOP,234,JUNGLE,13,MIDDLE,110,BOTTOM,111,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7581335561,TRUE,30,FALSE,8,1,0,1,51150,596,133,13.6,19,TRUE,6,0,0,0,46901,559,152,13.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,126,TOP,950,JUNGLE,893,MIDDLE,110,BOTTOM,888,UTILITY,266,TOP,78,JUNGLE,268,MIDDLE,429,BOTTOM,44,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7580747185,TRUE,24,TRUE,10,1,0,1,47965,549,150,12.8,19,FALSE,1,0,0,0,38752,483,138,12.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,887,TOP,950,JUNGLE,134,MIDDLE,81,BOTTOM,432,UTILITY,84,TOP,56,JUNGLE,157,MIDDLE,110,BOTTOM,497,UTILITY,0,0,0,0,1,0,0,1,0,0,0,0
KR_7580727286,FALSE,6,TRUE,0,0,0,0,25310,401,102,9.2,16,FALSE,3,0,0,0,33058,469,122,10.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,238,MIDDLE,143,JUNGLE,24,TOP,145,BOTTOM,53,UTILITY,107,TOP,950,JUNGLE,142,MIDDLE,523,BOTTOM,117,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7580516773,TRUE,47,FALSE,7,1,1,0,82621,917,259,17.8,43,TRUE,6,0,1,1,78047,873,206,17.6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,897,TOP,163,JUNGLE,42,MIDDLE,81,BOTTOM,235,UTILITY,54,TOP,950,JUNGLE,13,MIDDLE,110,BOTTOM,12,UTILITY,0,0,0,1,1,0,0,2,0,0,0,0
KR_7580503176,FALSE,19,TRUE,4,0,0,1,47226,637,139,13.2,28,FALSE,6,0,0,0,54101,656,199,14.6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,14,TOP,64,JUNGLE,893,MIDDLE,145,BOTTOM,526,UTILITY,126,TOP,163,JUNGLE,34,MIDDLE,555,UTILITY,81,BOTTOM,0,0,0,2,1,0,0,0,0,0,0,0
KR_7580485057,TRUE,31,FALSE,5,0,0,1,51215,633,132,13.6,21,TRUE,1,0,0,0,45193,554,183,12.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,56,JUNGLE,268,MIDDLE,81,BOTTOM,526,UTILITY,58,TOP,876,JUNGLE,126,MIDDLE,22,BOTTOM,147,UTILITY,1,0,0,0,0,0,0,1,0,0,0,0
KR_7579161048,TRUE,35,FALSE,7,1,1,0,63646,791,199,16.2,20,TRUE,5,0,0,1,54398,709,188,14,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,799,TOP,234,JUNGLE,103,MIDDLE,21,BOTTOM,111,UTILITY,114,TOP,421,JUNGLE,3,MIDDLE,18,BOTTOM,518,UTILITY,0,0,1,0,1,0,0,0,0,0,0,0
KR_7579069442,FALSE,16,TRUE,2,0,0,0,42371,594,118,12.6,33,FALSE,7,2,0,1,51640,601,185,14.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,126,TOP,200,JUNGLE,893,MIDDLE,145,BOTTOM,111,UTILITY,887,TOP,91,JUNGLE,777,MIDDLE,221,BOTTOM,526,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7578054715,TRUE,24,TRUE,3,0,0,0,35261,411,115,10.2,4,FALSE,0,0,0,0,23747,361,100,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,64,JUNGLE,39,MIDDLE,21,BOTTOM,53,UTILITY,887,TOP,30,JUNGLE,119,MIDDLE,22,BOTTOM,111,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7575673977,TRUE,41,FALSE,9,1,2,0,75110,800,192,17,39,TRUE,6,0,0,1,69285,796,187,16.4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,114,TOP,203,JUNGLE,13,MIDDLE,22,BOTTOM,72,UTILITY,126,TOP,9,JUNGLE,236,MIDDLE,145,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,1,0,0,0,0
KR_7575646631,TRUE,56,TRUE,13,4,0,1,73231,692,188,17.4,37,FALSE,1,0,1,0,68808,844,171,17,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,150,TOP,887,JUNGLE,517,MIDDLE,15,BOTTOM,235,UTILITY,18,TOP,72,JUNGLE,268,MIDDLE,110,BOTTOM,12,UTILITY,0,0,0,1,0,0,1,1,0,0,0,0
KR_7575619259,FALSE,19,FALSE,6,0,1,1,58567,743,203,15,37,TRUE,8,1,0,0,62896,771,209,16,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,887,TOP,950,JUNGLE,103,MIDDLE,429,BOTTOM,518,UTILITY,76,TOP,91,JUNGLE,517,MIDDLE,145,BOTTOM,111,UTILITY,0,0,1,1,0,1,0,0,0,0,0,0
KR_7575585525,FALSE,23,FALSE,1,0,0,0,45323,586,144,12.8,33,TRUE,9,2,0,1,54454,639,173,14.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,126,TOP,950,JUNGLE,136,MIDDLE,30,BOTTOM,78,UTILITY,799,TOP,20,JUNGLE,268,MIDDLE,202,BOTTOM,111,UTILITY,1,0,0,1,0,1,0,0,0,0,0,0
KR_7575546241,TRUE,38,FALSE,10,2,0,1,55995,602,150,14.6,30,TRUE,0,0,0,0,45264,547,105,12.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,9,JUNGLE,42,MIDDLE,81,BOTTOM,12,UTILITY,114,TOP,121,JUNGLE,13,MIDDLE,145,BOTTOM,412,UTILITY,0,0,0,1,0,0,1,0,0,0,0,0
KR_7574618205,TRUE,27,TRUE,8,1,0,1,61561,764,153,15.2,39,FALSE,8,1,1,0,65564,747,209,16.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,799,TOP,238,JUNGLE,103,MIDDLE,81,BOTTOM,53,UTILITY,126,TOP,78,JUNGLE,517,MIDDLE,222,BOTTOM,111,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7574509880,FALSE,15,TRUE,2,0,0,0,44988,627,159,13.2,34,FALSE,6,1,0,1,53684,608,163,14.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,84,TOP,163,JUNGLE,950,MIDDLE,202,BOTTOM,235,UTILITY,887,TOP,62,JUNGLE,61,MIDDLE,119,BOTTOM,518,UTILITY,1,0,0,0,0,1,0,0,0,0,0,0
KR_7574237551,TRUE,22,TRUE,5,1,0,1,44898,572,141,13.6,8,FALSE,1,0,0,0,36555,541,141,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,TOP,64,JUNGLE,517,MIDDLE,81,BOTTOM,43,UTILITY,516,TOP,163,JUNGLE,777,MIDDLE,22,BOTTOM,16,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
